gas_raw,temp_c,flame,gas_avg,temp_avg,dGas,dTemp,label_name,water level
756,42.5,0,875.2,33.2,-14.4,-1.12,GAS_LEAK,245
820,35.7,0,864.6,33.4,-10.6,0.14,GAS_LEAK,104
928,40.5,0,862.6,36.5,-2,3.16,GAS_LEAK,129
961,46.1,0,871.2,39.1,8.6,2.56,GAS_LEAK,136
650,39.7,0,823,40.9,-48.2,1.82,GAS_LEAK,202
1023,37.3,0,876.4,39.9,53.4,-1.04,GAS_LEAK,102
900,35.4,0,892.4,39.8,16,-0.06,GAS_LEAK,270
884,38,0,883.6,39.3,-8.8,-0.5,GAS_LEAK,260
965,33.5,0,884.4,36.8,0.8,-2.52,GAS_LEAK,266
695,36.1,0,893.4,36.1,9,-0.72,GAS_LEAK,126
864,30,0,861.6,34.6,-31.8,-1.46,GAS_LEAK,133
919,39.6,0,865.4,35.4,3.8,0.84,GAS_LEAK,148
762,40.2,0,841,35.9,-24.4,0.44,GAS_LEAK,184
875,35.5,0,823,36.3,-18,0.4,GAS_LEAK,129
886,40,0,861.2,37.1,38.2,0.78,GAS_LEAK,169
941,43.4,0,876.6,39.7,15.4,2.68,GAS_LEAK,244
861,33.6,0,865,38.5,-11.6,-1.2,GAS_LEAK,181
771,34.2,0,866.8,37.3,1.8,-1.2,GAS_LEAK,208
690,27.1,0,829.8,35.7,-37,-1.68,GAS_LEAK,122
794,37.4,0,811.4,35.1,-18.4,-0.52,GAS_LEAK,276
688,29.6,0,760.8,32.4,-50.6,-2.76,GAS_LEAK,258
1003,39.2,0,789.2,33.5,28.4,1.12,GAS_LEAK,184
856,28.2,0,806.2,32.3,17,-1.2,GAS_LEAK,296
814,42.5,0,831,35.4,24.8,3.08,GAS_LEAK,128
916,32.1,0,855.4,34.3,24.4,-1.06,GAS_LEAK,288
770,33,0,871.8,35,16.4,0.68,GAS_LEAK,158
820,32.1,0,835.2,33.6,-36.6,-1.42,GAS_LEAK,236
934,29.5,0,850.8,33.8,15.6,0.26,GAS_LEAK,147
823,37.2,0,852.6,32.8,1.8,-1.06,GAS_LEAK,173
780,37.2,0,825.4,33.8,-27.2,1.02,GAS_LEAK,206
711,30.4,0,813.6,33.3,-11.8,-0.52,GAS_LEAK,216
794,29.1,0,808.4,32.7,-5.2,-0.6,GAS_LEAK,138
788,35.7,0,779.2,33.9,-29.2,1.24,GAS_LEAK,170
802,25,0,775,31.5,-4.2,-2.44,GAS_LEAK,120
873,35.9,0,793.6,31.2,18.6,-0.26,GAS_LEAK,158
937,36.2,0,838.8,32.4,45.2,1.16,GAS_LEAK,264
923,34,0,864.6,33.4,25.8,0.98,GAS_LEAK,252
775,34.3,0,862,33.1,-2.6,-0.28,GAS_LEAK,167
914,39.9,0,884.4,36.1,22.4,2.98,GAS_LEAK,200
863,26.1,0,882.4,34.1,-2,-1.96,GAS_LEAK,120
944,38.9,0,883.8,34.6,1.4,0.54,GAS_LEAK,128
999,31.6,0,899,34.2,15.2,-0.48,GAS_LEAK,298
952,36.9,0,934.4,34.7,35.4,0.52,GAS_LEAK,172
805,45.7,0,912.6,35.8,-21.8,1.16,GAS_LEAK,247
891,36.2,0,918.2,37.9,5.6,2.02,GAS_LEAK,236
775,33.4,0,884.4,36.8,-33.8,-1.1,GAS_LEAK,270
904,35.1,0,865.4,37.5,-19,0.7,GAS_LEAK,249
762,35.9,0,827.4,37.3,-38,-0.2,GAS_LEAK,156
888,40.1,0,844,36.1,16.6,-1.12,GAS_LEAK,203
650,31.5,0,795.8,35.2,-48.2,-0.94,GAS_LEAK,108
842,40.1,0,809.2,36.5,13.4,1.34,GAS_LEAK,162
1023,41.8,0,833,37.9,23.8,1.34,GAS_LEAK,292
900,37.8,0,860.6,38.3,27.6,0.38,GAS_LEAK,159
855,35.2,0,854,37.3,-6.6,-0.98,GAS_LEAK,194
785,44.9,0,881,40,27,2.68,GAS_LEAK,105
971,44.2,0,906.8,40.8,25.8,0.82,GAS_LEAK,170
854,30.3,0,873,38.5,-33.8,-2.3,GAS_LEAK,112
971,37.9,0,887.2,38.5,14.2,0.02,GAS_LEAK,269
854,43.6,0,887,40.2,-0.2,1.68,GAS_LEAK,206
878,38.9,0,905.6,39,18.6,-1.2,GAS_LEAK,169
873,38.6,0,886,37.9,-19.6,-1.12,GAS_LEAK,263
860,52.7,0,887.2,42.3,1.2,4.48,GAS_LEAK,166
707,55.5,0,834.4,45.9,-52.8,3.52,GAS_LEAK,260
718,46.5,0,807.2,46.4,-27.2,0.58,GAS_LEAK,163
800,29.5,0,791.6,44.6,-15.6,-1.88,GAS_LEAK,252
839,43.5,0,784.8,45.5,-6.8,0.98,GAS_LEAK,226
848,42,0,782.4,43.4,-2.4,-2.14,GAS_LEAK,151
778,28.8,0,796.6,38.1,14.2,-5.34,GAS_LEAK,128
829,47.2,0,818.8,38.2,22.2,0.14,GAS_LEAK,243
849,33.7,0,828.6,39,9.8,0.84,GAS_LEAK,177
745,34.8,0,809.8,37.3,-18.8,-1.74,GAS_LEAK,224
733,36.7,0,786.8,36.2,-23,-1.06,GAS_LEAK,129
927,29.9,0,816.6,36.5,29.8,0.22,GAS_LEAK,231
762,40.5,0,803.2,35.1,-13.4,-1.34,GAS_LEAK,143
890,41.8,0,811.4,36.7,8.2,1.62,GAS_LEAK,229
862,48.2,0,834.8,39.4,23.4,2.68,GAS_LEAK,114
871,40.2,0,862.4,40.1,27.6,0.7,GAS_LEAK,240
833,49.3,0,843.6,44,-18.8,3.88,GAS_LEAK,152
760,37.4,0,843.2,43.4,-0.4,-0.62,GAS_LEAK,232
1023,33.2,0,869.8,41.7,26.6,-1.72,GAS_LEAK,289
787,40.3,0,854.8,40.1,-15,-1.58,GAS_LEAK,230
813,37.9,0,843.2,39.6,-11.6,-0.46,GAS_LEAK,241
752,35.6,0,827,36.9,-16.2,-2.74,GAS_LEAK,166
1023,41.6,0,879.6,37.7,52.6,0.84,GAS_LEAK,129
1023,39.9,0,879.6,39.1,0,1.34,GAS_LEAK,110
903,46.1,0,902.8,40.2,23.2,1.16,GAS_LEAK,132
942,40.3,0,928.6,40.7,25.8,0.48,GAS_LEAK,188
916,45.4,0,961.4,42.7,32.8,1.96,GAS_LEAK,112
820,37.4,0,920.8,41.8,-40.6,-0.84,GAS_LEAK,219
924,53.7,0,901,44.6,-19.8,2.76,GAS_LEAK,253
817,37.9,0,883.8,42.9,-17.2,-1.64,GAS_LEAK,143
989,40.8,0,893.2,43,9.4,0.1,GAS_LEAK,251
650,40.1,0,840,42,-53.2,-1.06,GAS_LEAK,264
733,32.3,0,822.6,41,-17.4,-1.02,GAS_LEAK,256
873,37.2,0,812.4,37.7,-10.2,-3.3,GAS_LEAK,194
923,32.7,0,833.6,36.6,21.2,-1.04,GAS_LEAK,115
813,50.6,0,798.4,38.6,-35.2,1.96,GAS_LEAK,252
676,33,0,803.6,37.2,5.2,-1.42,GAS_LEAK,235
900,26.7,0,837,36,33.4,-1.12,GAS_LEAK,288
763,40.8,0,815,36.8,-22,0.72,GAS_LEAK,196
807,29.6,0,791.8,36.1,-23.2,-0.62,GAS_LEAK,121
996,45,0,828.4,35,36.6,-1.12,GAS_LEAK,208
833,32.3,0,859.8,34.9,31.4,-0.14,GAS_LEAK,184
916,35.1,0,863,36.6,3.2,1.68,GAS_LEAK,156
650,44.5,0,840.4,37.3,-22.6,0.74,GAS_LEAK,286
935,36,0,866,38.6,25.6,1.28,GAS_LEAK,265
899,40.5,0,846.6,37.7,-19.4,-0.9,GAS_LEAK,256
935,31.9,0,867,37.6,20.4,-0.08,GAS_LEAK,153
792,36.3,0,842.2,37.8,-24.8,0.24,GAS_LEAK,181
930,47.9,0,898.2,38.5,56,0.68,GAS_LEAK,199
938,36.3,0,898.8,38.6,0.6,0.06,GAS_LEAK,135
771,37.3,0,873.2,37.9,-25.6,-0.64,GAS_LEAK,197
873,45.1,0,860.8,40.6,-12.4,2.64,GAS_LEAK,100
939,37.1,0,890.2,40.7,29.4,0.16,GAS_LEAK,148
947,39.2,0,893.6,39,3.4,-1.74,GAS_LEAK,140
911,34,0,888.2,38.5,-5.4,-0.46,GAS_LEAK,272
1014,32.3,0,936.8,37.5,48.6,-1,GAS_LEAK,150
862,38.3,0,934.6,36.2,-2.2,-1.36,GAS_LEAK,214
806,26.9,0,908,34.1,-26.6,-2.04,GAS_LEAK,228
807,43.9,0,880,35.1,-28,0.94,GAS_LEAK,133
839,39.2,0,865.6,36.1,-14.4,1.04,GAS_LEAK,293
753,38.8,0,813.4,37.4,-52.2,1.3,GAS_LEAK,224
855,30.2,0,812,35.8,-1.4,-1.62,GAS_LEAK,214
879,36.4,0,826.6,37.7,14.6,1.9,GAS_LEAK,102
816,33.9,0,828.4,35.7,1.8,-2,GAS_LEAK,204
750,40.5,0,810.6,36,-17.8,0.26,GAS_LEAK,260
1023,33.1,0,864.6,34.8,54,-1.14,GAS_LEAK,111
780,37.7,0,849.6,36.3,-15,1.5,GAS_LEAK,144
767,33.2,0,827.2,35.7,-22.4,-0.64,GAS_LEAK,157
734,45.4,0,810.8,38,-16.4,2.3,GAS_LEAK,175
835,47.8,0,827.8,39.4,17,1.46,GAS_LEAK,279
988,31.8,0,820.8,39.2,-7,-0.26,GAS_LEAK,281
846,30,0,834,37.6,13.2,-1.54,GAS_LEAK,127
791,40.4,0,838.8,39.1,4.8,1.44,GAS_LEAK,195
886,41,0,869.2,38.2,30.4,-0.88,GAS_LEAK,211
838,44,0,869.8,37.4,0.6,-0.76,GAS_LEAK,132
760,27.6,0,824.2,36.6,-45.6,-0.84,GAS_LEAK,157
953,32.4,0,845.6,37.1,21.4,0.48,GAS_LEAK,263
861,49.6,0,859.6,38.9,14,1.84,GAS_LEAK,152
848,39,0,852,38.5,-7.6,-0.4,GAS_LEAK,196
808,31.8,0,846,36.1,-6,-2.44,GAS_LEAK,157
876,33.8,0,869.2,37.3,23.2,1.24,GAS_LEAK,152
769,35.6,0,832.4,38,-36.8,0.64,GAS_LEAK,181
843,37,0,828.8,35.4,-3.6,-2.52,GAS_LEAK,204
806,39,0,820.4,35.4,-8.4,0,GAS_LEAK,153
846,39.6,0,828,37,7.6,1.56,GAS_LEAK,144
825,35.3,0,817.8,37.3,-10.2,0.3,GAS_LEAK,266
843,48.3,0,832.6,39.8,14.8,2.54,GAS_LEAK,175
822,39.1,0,828.4,40.3,-4.2,0.42,GAS_LEAK,130
650,38.5,0,797.2,40.2,-31.2,-0.1,GAS_LEAK,202
904,28.7,0,808.8,38,11.6,-2.18,GAS_LEAK,131
929,37.6,0,829.6,38.4,20.8,0.46,GAS_LEAK,121
888,31.4,0,838.6,35.1,9,-3.38,GAS_LEAK,275
889,26.3,0,852,32.5,13.4,-2.56,GAS_LEAK,230
819,39.5,0,885.8,32.7,33.8,0.2,GAS_LEAK,179
970,30.3,0,899,33,13.2,0.32,GAS_LEAK,134
953,41,0,903.8,33.7,4.8,0.68,GAS_LEAK,121
782,26.1,0,882.6,32.6,-21.2,-1.06,GAS_LEAK,198
910,29.9,0,886.8,33.4,4.2,0.72,GAS_LEAK,255
780,40.4,0,879,33.5,-7.8,0.18,GAS_LEAK,129
726,34,0,830.2,34.3,-48.8,0.74,GAS_LEAK,108
966,38.6,0,832.8,33.8,2.6,-0.48,GAS_LEAK,220
948,35.7,0,866,35.7,33.2,1.92,GAS_LEAK,187
796,36.6,0,843.2,37.1,-22.8,1.34,GAS_LEAK,274
934,32.7,0,874,35.5,30.8,-1.54,GAS_LEAK,164
766,24.3,0,882,33.6,8,-1.94,GAS_LEAK,168
832,44.3,0,855.2,34.7,-26.8,1.14,GAS_LEAK,165
783,45.2,0,822.2,36.6,-33,1.9,GAS_LEAK,241
850,28.3,0,833,35,10.8,-1.66,GAS_LEAK,260
798,36.2,0,805.8,35.7,-27.2,0.7,GAS_LEAK,299
832,47.7,0,819,40.3,13.2,4.68,GAS_LEAK,150
831,37.8,0,818.8,39,-0.2,-1.3,GAS_LEAK,243
999,43.1,0,862,38.6,43.2,-0.42,GAS_LEAK,189
830,44.7,0,858,41.9,-4,3.28,GAS_LEAK,256
772,36.7,0,852.8,42,-5.2,0.1,GAS_LEAK,122
883,37,0,863,39.9,10.2,-2.14,GAS_LEAK,186
756,39.7,0,848,40.2,-15,0.38,GAS_LEAK,134
933,46.7,0,834.8,41,-13.2,0.72,GAS_LEAK,203
812,33.6,0,831.2,38.7,-3.6,-2.22,GAS_LEAK,182
952,41,0,867.2,39.6,36,0.86,GAS_LEAK,104
850,36,0,860.6,39.4,-6.6,-0.2,GAS_LEAK,242
953,37.6,0,900,39,39.4,-0.42,GAS_LEAK,205
814,41.6,0,876.2,38,-23.8,-1.02,GAS_LEAK,274
800,26,0,873.8,36.4,-2.4,-1.52,GAS_LEAK,172
795,43.1,0,842.4,36.9,-31.4,0.42,GAS_LEAK,227
881,38.6,0,848.6,37.4,6.2,0.52,GAS_LEAK,246
695,48.2,0,797,39.5,-51.6,2.12,GAS_LEAK,233
812,32.2,0,796.6,37.6,-0.4,-1.88,GAS_LEAK,193
860,42.5,0,808.6,40.9,12,3.3,GAS_LEAK,120
834,46.7,0,816.4,41.6,7.8,0.72,GAS_LEAK,280
927,53.2,0,825.6,44.6,9.2,2.92,GAS_LEAK,162
881,29.8,0,862.8,40.9,37.2,-3.68,GAS_LEAK,129
857,27.6,0,871.8,40,9,-0.92,GAS_LEAK,249
746,36.4,0,849,38.7,-22.8,-1.22,GAS_LEAK,203
877,33.9,0,857.6,36.2,8.6,-2.56,GAS_LEAK,127
708,45.6,0,813.8,34.7,-43.8,-1.52,GAS_LEAK,249
917,31.2,0,821,34.9,7.2,0.28,GAS_LEAK,208
992,40.9,0,848,37.6,27,2.66,GAS_LEAK,252
966,40.5,0,892,38.4,44,0.82,GAS_LEAK,202
834,44.6,0,883.4,40.6,-8.6,2.14,GAS_LEAK,248
735,37.8,0,888.8,39,5.4,-1.56,GAS_LEAK,246
785,37.7,0,862.4,40.3,-26.4,1.3,GAS_LEAK,252
1023,42.4,0,868.6,40.6,6.2,0.3,GAS_LEAK,280
832,33.6,0,841.8,39.2,-26.8,-1.38,GAS_LEAK,291
927,47.7,0,860.4,39.8,18.6,0.62,GAS_LEAK,117
965,39.6,0,906.4,40.2,46,0.36,GAS_LEAK,190
808,40.1,0,911,40.7,4.6,0.48,GAS_LEAK,129
652,40.7,0,836.8,40.3,-74.2,-0.34,GAS_LEAK,150
824,43.5,0,835.2,42.3,-1.6,1.98,GAS_LEAK,156
788,41.1,0,807.4,41,-27.8,-1.32,GAS_LEAK,182
873,44.7,0,789,42,-18.4,1.02,GAS_LEAK,109
816,42.4,0,790.6,42.5,1.6,0.46,GAS_LEAK,174
997,43.7,0,859.6,43.1,69,0.6,GAS_LEAK,280
807,43.6,0,856.2,43.1,-3.4,0.02,GAS_LEAK,139
806,52.7,0,859.8,45.4,3.6,2.32,GAS_LEAK,111
969,51.5,0,879,46.8,19.2,1.36,GAS_LEAK,215
747,33.9,0,865.2,45.1,-13.8,-1.7,GAS_LEAK,156
971,40.8,0,860,44.5,-5.2,-0.58,GAS_LEAK,170
929,41.6,0,884.4,44.1,24.4,-0.4,GAS_LEAK,240
834,50.5,0,890,43.7,5.6,-0.44,GAS_LEAK,146
817,36.6,0,859.6,40.7,-30.4,-2.98,GAS_LEAK,168
809,37.5,0,872,41.4,12.4,0.72,GAS_LEAK,260
885,31.8,0,854.8,39.6,-17.2,-1.8,GAS_LEAK,229
830,35.8,0,835,38.4,-19.8,-1.16,GAS_LEAK,270
747,46.7,0,817.6,37.7,-17.4,-0.76,GAS_LEAK,233
897,47.8,0,833.6,39.9,16,2.24,GAS_LEAK,212
650,36.9,0,801.8,39.8,-31.8,-0.12,GAS_LEAK,142
885,41.3,0,801.8,41.7,0,1.9,GAS_LEAK,255
839,49.3,0,803.6,44.4,1.8,2.7,GAS_LEAK,239
740,44.6,0,802.2,44,-1.4,-0.42,GAS_LEAK,285
872,51.5,0,797.2,44.7,-5,0.74,GAS_LEAK,110
786,39.4,0,824.4,45.2,27.2,0.5,GAS_LEAK,245
764,34.5,0,800.2,43.9,-24.2,-1.36,GAS_LEAK,147
877,40,0,807.8,42,7.6,-1.86,GAS_LEAK,266
756,37,0,811,40.5,3.2,-1.52,GAS_LEAK,260
1023,57.5,0,841.2,41.7,30.2,1.2,GAS_LEAK,213
863,38,0,856.6,41.4,15.4,-0.28,GAS_LEAK,151
860,40.1,0,875.8,42.5,19.2,1.12,GAS_LEAK,273
864,38.3,0,873.2,42.2,-2.6,-0.34,GAS_LEAK,121
893,29.3,0,900.6,40.6,27.4,-1.54,GAS_LEAK,284
897,37.4,0,875.4,36.6,-25.2,-4.02,GAS_LEAK,265
894,44.8,0,881.6,38,6.2,1.36,GAS_LEAK,127
727,41.2,0,855,38.2,-26.6,0.22,GAS_LEAK,269
896,35.7,0,861.4,37.7,6.4,-0.52,GAS_LEAK,270
881,46.1,0,859,41,-2.4,3.36,GAS_LEAK,208
952,48,0,870,43.2,11,2.12,GAS_LEAK,174
898,42,0,870.8,42.6,0.8,-0.56,GAS_LEAK,144
715,39.5,0,868.4,42.3,-2.4,-0.34,GAS_LEAK,248
995,38.2,0,888.2,42.8,19.8,0.5,GAS_LEAK,128
823,34,0,876.6,40.3,-11.6,-2.42,GAS_LEAK,247
804,33.4,0,847,37.4,-29.6,-2.92,GAS_LEAK,155
910,40.3,0,849.4,37.1,2.4,-0.34,GAS_LEAK,281
896,50.8,0,885.6,39.3,36.2,2.26,GAS_LEAK,255
774,51.1,0,841.4,41.9,-44.2,2.58,GAS_LEAK,270
706,48.4,0,818,44.8,-23.4,2.88,GAS_LEAK,156
726,36.7,0,802.4,45.5,-15.6,0.66,GAS_LEAK,201
800,44,0,780.4,46.2,-22,0.74,GAS_LEAK,110
874,37.7,0,776,43.6,-4.4,-2.62,GAS_LEAK,167
946,41.2,0,810.4,41.6,34.4,-1.98,GAS_LEAK,134
798,39,0,828.8,39.7,18.4,-1.88,GAS_LEAK,199
793,53.4,0,842.2,43.1,13.4,3.34,GAS_LEAK,275
950,40.9,0,872.2,42.4,30,-0.62,GAS_LEAK,147
771,39.3,0,851.6,42.8,-20.6,0.32,GAS_LEAK,211
960,46.5,0,854.4,43.8,2.8,1.06,GAS_LEAK,238
893,45.1,0,873.4,45,19,1.22,GAS_LEAK,201
809,43.9,0,876.6,43.1,3.2,-1.9,GAS_LEAK,162
675,44.3,0,821.6,43.8,-55,0.68,GAS_LEAK,252
777,50.1,0,822.8,46,1.2,2.16,GAS_LEAK,234
970,40,0,824.8,44.7,2,-1.3,GAS_LEAK,291
881,41.6,0,822.4,44,-2.4,-0.7,GAS_LEAK,193
1023,46.9,0,865.2,44.6,42.8,0.6,GAS_LEAK,195
853,45.6,0,900.8,44.8,35.6,0.26,GAS_LEAK,157
719,32.8,0,889.2,41.4,-11.6,-3.46,GAS_LEAK,260
701,43.1,0,835.4,42,-53.8,0.62,GAS_LEAK,107
891,51.4,0,837.4,44,2,1.96,GAS_LEAK,298
847,31,0,802.2,40.8,-35.2,-3.18,GAS_LEAK,211
834,42.1,0,798.4,40.1,-3.8,-0.7,GAS_LEAK,104
927,35.5,0,840,40.6,41.6,0.54,GAS_LEAK,151
763,55,0,852.4,43,12.4,2.38,GAS_LEAK,117
829,36.9,0,840,40.1,-12.4,-2.9,GAS_LEAK,138
845,42.4,0,839.6,42.4,-0.4,2.28,GAS_LEAK,279
810,38.8,0,834.8,41.7,-4.8,-0.66,GAS_LEAK,238
777,35.9,0,804.8,41.8,-30,0.08,GAS_LEAK,266
832,42.7,0,818.6,39.3,13.8,-2.46,GAS_LEAK,160
739,58,0,800.6,43.6,-18,4.22,GAS_LEAK,162
782,31.9,0,788,41.5,-12.6,-2.1,GAS_LEAK,149
828,43.9,0,791.6,42.5,3.6,1.02,GAS_LEAK,244
962,44.6,0,828.6,44.2,37,1.74,GAS_LEAK,287
844,38.4,0,831,43.4,2.4,-0.86,GAS_LEAK,300
671,42.5,0,817.4,40.3,-13.6,-3.1,GAS_LEAK,272
940,35.8,0,849,41,31.6,0.78,GAS_LEAK,284
829,48,0,849.2,41.9,0.2,0.82,GAS_LEAK,270
661,45.9,0,789,42.1,-60.2,0.26,GAS_LEAK,113
959,42.1,0,812,42.9,23,0.74,GAS_LEAK,118
860,39.8,0,849.8,42.3,37.8,-0.54,GAS_LEAK,255
338,94.5,0,729.4,54.1,-120.4,11.74,OVERHEAT,124
277,87.3,0,619,61.9,-110.4,7.86,OVERHEAT,73
397,83.6,0,566.2,69.5,-52.8,7.54,OVERHEAT,79
233,97.3,0,421,80.5,-145.2,11.04,OVERHEAT,126
242,90.7,0,297.4,90.7,-123.6,10.18,OVERHEAT,105
275,83,0,284.8,88.4,-12.6,-2.3,OVERHEAT,64
118,88.2,0,253,88.6,-31.8,0.18,OVERHEAT,75
377,98.6,0,249,91.6,-4,3,OVERHEAT,132
246,96.1,0,251.6,91.3,2.6,-0.24,OVERHEAT,65
274,82.6,0,258,89.7,6.4,-1.62,OVERHEAT,102
221,80.6,0,247.2,89.2,-10.8,-0.48,OVERHEAT,70
344,88.1,0,292.4,89.2,45.2,-0.02,OVERHEAT,81
348,92.2,0,286.6,87.9,-5.8,-1.28,OVERHEAT,67
483,89,0,334,86.5,47.4,-1.42,OVERHEAT,104
423,97,0,363.8,89.4,29.8,2.88,OVERHEAT,142
328,102.3,0,385.2,93.7,21.4,4.34,OVERHEAT,137
266,88.8,0,369.6,93.9,-15.6,0.14,OVERHEAT,147
378,88.3,0,375.6,93.1,6,-0.78,OVERHEAT,127
340,90.5,0,347,93.4,-28.6,0.3,OVERHEAT,142
351,88.6,0,332.6,91.7,-14.4,-1.68,OVERHEAT,78
404,91,0,347.8,89.4,15.2,-2.26,OVERHEAT,118
389,84.6,0,372.4,88.6,24.6,-0.84,OVERHEAT,64
241,99.6,0,345,90.9,-27.4,2.26,OVERHEAT,138
427,91.1,0,362.4,91,17.4,0.12,OVERHEAT,56
455,93.4,0,383.2,91.9,20.8,0.96,OVERHEAT,134
275,94.1,0,357.4,92.6,-25.8,0.62,OVERHEAT,63
351,79.6,0,349.8,91.6,-7.6,-1,OVERHEAT,69
260,92.4,0,353.6,90.1,3.8,-1.44,OVERHEAT,67
414,95.5,0,351,91,-2.6,0.88,OVERHEAT,86
283,92.9,0,316.6,90.9,-34.4,-0.1,OVERHEAT,126
189,99.9,0,299.4,92.1,-17.2,1.16,OVERHEAT,91
287,90.7,0,286.6,94.3,-12.8,2.22,OVERHEAT,109
292,84.6,0,293,92.7,6.4,-1.56,OVERHEAT,103
268,85.3,0,263.8,90.7,-29.2,-2.04,OVERHEAT,126
296,88.7,0,266.4,89.8,2.6,-0.84,OVERHEAT,121
229,87,0,274.4,87.3,8,-2.58,OVERHEAT,124
156,91.7,0,248.2,87.5,-26.2,0.2,OVERHEAT,129
278,86.1,0,245.4,87.8,-2.8,0.3,OVERHEAT,126
467,93.7,0,285.2,89.4,39.8,1.68,OVERHEAT,110
346,89,0,295.2,89.5,10,0.06,OVERHEAT,104
342,90,0,317.8,90.1,22.6,0.6,OVERHEAT,102
238,94.7,0,334.2,90.7,16.4,0.6,OVERHEAT,149
393,93.3,0,357.2,92.1,23,1.44,OVERHEAT,61
261,88.5,0,316,91.1,-41.2,-1.04,OVERHEAT,66
405,88.1,0,327.8,90.9,11.8,-0.18,OVERHEAT,73
360,89.1,0,331.4,90.7,3.6,-0.18,OVERHEAT,82
299,84.2,0,343.6,88.6,12.2,-2.1,OVERHEAT,114
425,80.7,0,350,86.1,6.4,-2.52,OVERHEAT,105
407,84.7,0,379.2,85.4,29.2,-0.76,OVERHEAT,127
410,88.7,0,380.2,85.5,1,0.12,OVERHEAT,126
283,89.5,0,364.8,85.6,-15.4,0.08,OVERHEAT,62
280,86.6,0,361,86,-3.8,0.48,OVERHEAT,104
226,93,0,321.2,88.5,-39.8,2.46,OVERHEAT,71
287,90.2,0,297.2,89.6,-24,1.1,OVERHEAT,68
311,91.4,0,277.4,90.1,-19.8,0.54,OVERHEAT,97
323,80.6,0,285.4,88.4,8,-1.78,OVERHEAT,101
474,78.8,0,324.2,86.8,38.8,-1.56,OVERHEAT,78
346,90.5,0,348.2,86.3,24,-0.5,OVERHEAT,104
225,93.6,0,335.8,87,-12.4,0.68,OVERHEAT,140
510,90.1,0,375.6,86.7,39.8,-0.26,OVERHEAT,55
453,92.7,0,401.6,89.1,26,2.42,OVERHEAT,149
481,87.7,0,403,90.9,1.4,1.78,OVERHEAT,55
321,84.9,0,398,89.8,-5,-1.12,OVERHEAT,51
181,89.5,0,389.2,89,-8.8,-0.82,OVERHEAT,62
268,89.8,0,340.8,88.9,-48.4,-0.06,OVERHEAT,51
329,81.4,0,316,86.7,-24.8,-2.26,OVERHEAT,54
325,82.8,0,284.8,85.7,-31.2,-0.98,OVERHEAT,149
139,81.2,0,248.4,84.9,-36.4,-0.74,OVERHEAT,135
279,76.6,0,268,82.4,19.6,-2.58,OVERHEAT,150
338,79,0,282,80.2,14,-2.16,OVERHEAT,132
287,86.4,0,273.6,81.2,-8.4,1,OVERHEAT,136
314,79.6,0,271.4,80.6,-2.2,-0.64,OVERHEAT,85
217,95,0,287,83.3,15.6,2.76,OVERHEAT,61
258,86.2,0,282.8,85.2,-4.2,1.92,OVERHEAT,98
295,90.8,0,274.2,87.6,-8.6,2.36,OVERHEAT,94
456,85.1,0,308,87.3,33.8,-0.26,OVERHEAT,138
301,82,0,305.4,87.8,-2.6,0.48,OVERHEAT,144
391,88.4,0,340.2,86.5,34.8,-1.32,OVERHEAT,139
338,88.3,0,356.2,86.9,16,0.42,OVERHEAT,75
317,83.5,0,360.6,85.5,4.4,-1.46,OVERHEAT,124
449,96.2,0,359.2,87.7,-1.4,2.22,OVERHEAT,88
355,82.9,0,370,87.9,10.8,0.18,OVERHEAT,73
273,89.1,0,346.4,88,-23.6,0.14,OVERHEAT,141
349,85.3,0,348.6,87.4,2.2,-0.6,OVERHEAT,122
288,94.7,0,342.8,89.6,-5.8,2.24,OVERHEAT,101
330,85.2,0,319,87.4,-23.8,-2.2,OVERHEAT,118
405,90.5,0,329,89,10,1.52,OVERHEAT,81
237,88.5,0,321.8,88.8,-7.2,-0.12,OVERHEAT,56
251,89.6,0,302.2,89.7,-19.6,0.86,OVERHEAT,135
361,79.1,0,316.8,86.6,14.6,-3.12,OVERHEAT,116
411,76,0,333,84.7,16.2,-1.84,OVERHEAT,150
329,89.5,0,317.8,84.5,-15.2,-0.2,OVERHEAT,52
185,85.3,0,307.4,83.9,-10.4,-0.64,OVERHEAT,64
197,88.3,0,296.6,83.6,-10.8,-0.26,OVERHEAT,97
266,88.8,0,277.6,85.6,-19,1.94,OVERHEAT,52
189,87,0,233.2,87.8,-44.4,2.2,OVERHEAT,60
416,94.3,0,250.6,88.7,17.4,0.96,OVERHEAT,130
309,87.2,0,275.4,89.1,24.8,0.38,OVERHEAT,142
261,93.4,0,288.2,90.1,12.8,1.02,OVERHEAT,64
358,83.5,0,306.6,89.1,18.4,-1.06,OVERHEAT,87
368,91.8,0,342.4,90,35.8,0.96,OVERHEAT,67
284,84.6,0,316,88.1,-26.4,-1.94,OVERHEAT,75
216,86.2,0,297.4,87.9,-18.6,-0.2,OVERHEAT,82
540,84.3,0,353.2,86.1,55.8,-1.82,OVERHEAT,51
314,81.4,0,344.4,85.7,-8.8,-0.42,OVERHEAT,118
363,96.8,0,343.4,86.7,-1,1,OVERHEAT,104
332,76,0,353,84.9,9.6,-1.72,OVERHEAT,97
390,89.6,0,387.8,85.6,34.8,0.68,OVERHEAT,55
335,92.7,0,346.8,87.3,-41,1.68,OVERHEAT,120
258,83.2,0,335.6,87.7,-11.2,0.36,OVERHEAT,66
